"COU","Country","IND","Indicator","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"ITA","Italy","RPI","Rent prices, s.a.","2010-Q4","Q4-2010","IDX","Index","0","Units",,,95.7577078995126,,
"ITA","Italy","RPI","Rent prices, s.a.","2011","2011","IDX","Index","0","Units",,,96.7621570037879,,
"ITA","Italy","RPI","Rent prices, s.a.","2011-Q1","Q1-2011","IDX","Index","0","Units",,,96.1305995469401,,
"ITA","Italy","RPI","Rent prices, s.a.","2011-Q2","Q2-2011","IDX","Index","0","Units",,,96.6220558021253,,
"ITA","Italy","RPI","Rent prices, s.a.","2011-Q3","Q3-2011","IDX","Index","0","Units",,,96.8314561619608,,
"ITA","Italy","RPI","Rent prices, s.a.","2011-Q4","Q4-2011","IDX","Index","0","Units",,,97.4645165041255,,
"ITA","Italy","RPI","Rent prices, s.a.","2012","2012","IDX","Index","0","Units",,,98.8731069471361,,
"ITA","Italy","RPI","Rent prices, s.a.","2012-Q1","Q1-2012","IDX","Index","0","Units",,,98.1376930011028,,
"ITA","Italy","RPI","Rent prices, s.a.","2012-Q2","Q2-2012","IDX","Index","0","Units",,,98.6794657451668,,
"ITA","Italy","RPI","Rent prices, s.a.","2012-Q3","Q3-2012","IDX","Index","0","Units",,,99.1221349275869,,
"ITA","Italy","RPI","Rent prices, s.a.","2012-Q4","Q4-2012","IDX","Index","0","Units",,,99.5531341146879,,
"ITA","Italy","RPI","Rent prices, s.a.","2013","2013","IDX","Index","0","Units",,,100.17457864282,,
"ITA","Italy","RPI","Rent prices, s.a.","2013-Q1","Q1-2013","IDX","Index","0","Units",,,99.8591307891165,,
"ITA","Italy","RPI","Rent prices, s.a.","2013-Q2","Q2-2013","IDX","Index","0","Units",,,100.230156665061,,
"ITA","Italy","RPI","Rent prices, s.a.","2013-Q3","Q3-2013","IDX","Index","0","Units",,,100.548006569493,,
"ITA","Italy","RPI","Rent prices, s.a.","2013-Q4","Q4-2013","IDX","Index","0","Units",,,100.061020547611,,
"ITA","Italy","RPI","Rent prices, s.a.","2014","2014","IDX","Index","0","Units",,,99.8650907084251,,
"ITA","Italy","RPI","Rent prices, s.a.","2014-Q1","Q1-2014","IDX","Index","0","Units",,,99.8715673114425,,
"ITA","Italy","RPI","Rent prices, s.a.","2014-Q2","Q2-2014","IDX","Index","0","Units",,,99.7945368493731,,
"ITA","Italy","RPI","Rent prices, s.a.","2014-Q3","Q3-2014","IDX","Index","0","Units",,,99.8606252839805,,
"ITA","Italy","RPI","Rent prices, s.a.","2014-Q4","Q4-2014","IDX","Index","0","Units",,,99.9336333889041,,
"ITA","Italy","RPI","Rent prices, s.a.","2015","2015","IDX","Index","0","Units",,,100,,
"ITA","Italy","RPI","Rent prices, s.a.","2015-Q1","Q1-2015","IDX","Index","0","Units",,,99.9642956824349,,
"ITA","Italy","RPI","Rent prices, s.a.","2015-Q2","Q2-2015","IDX","Index","0","Units",,,99.9580194757348,,
"ITA","Italy","RPI","Rent prices, s.a.","2015-Q3","Q3-2015","IDX","Index","0","Units",,,99.9865510709944,,
"ITA","Italy","RPI","Rent prices, s.a.","2015-Q4","Q4-2015","IDX","Index","0","Units",,,100.091133770836,,
"ITA","Italy","RPI","Rent prices, s.a.","2016","2016","IDX","Index","0","Units",,,100.300363658635,,
"ITA","Italy","RPI","Rent prices, s.a.","2016-Q1","Q1-2016","IDX","Index","0","Units",,,100.253854036806,,
"ITA","Italy","RPI","Rent prices, s.a.","2016-Q2","Q2-2016","IDX","Index","0","Units",,,100.300762643187,,
"ITA","Italy","RPI","Rent prices, s.a.","2016-Q3","Q3-2016","IDX","Index","0","Units",,,100.329328303973,,
"ITA","Italy","RPI","Rent prices, s.a.","2016-Q4","Q4-2016","IDX","Index","0","Units",,,100.317509650573,,
"ITA","Italy","RPI","Rent prices, s.a.","2017","2017","IDX","Index","0","Units",,,100.500347784895,,
"ITA","Italy","RPI","Rent prices, s.a.","2017-Q1","Q1-2017","IDX","Index","0","Units",,,100.354684832087,,
"ITA","Italy","RPI","Rent prices, s.a.","2017-Q2","Q2-2017","IDX","Index","0","Units",,,100.473521979907,,
"ITA","Italy","RPI","Rent prices, s.a.","2017-Q3","Q3-2017","IDX","Index","0","Units",,,100.536389809955,,
"ITA","Italy","RPI","Rent prices, s.a.","2017-Q4","Q4-2017","IDX","Index","0","Units",,,100.63679451763,,
"ITA","Italy","RPI","Rent prices, s.a.","2018","2018","IDX","Index","0","Units",,,100.883642360888,,
"ITA","Italy","RPI","Rent prices, s.a.","2018-Q1","Q1-2018","IDX","Index","0","Units",,,100.720897246779,,
"ITA","Italy","RPI","Rent prices, s.a.","2018-Q2","Q2-2018","IDX","Index","0","Units",,,100.819598177495,,
"ITA","Italy","RPI","Rent prices, s.a.","2018-Q3","Q3-2018","IDX","Index","0","Units",,,100.936747028539,,
"ITA","Italy","RPI","Rent prices, s.a.","2018-Q4","Q4-2018","IDX","Index","0","Units",,,101.057326990738,,
"ITA","Italy","RPI","Rent prices, s.a.","2019","2019","IDX","Index","0","Units",,,101.158620534496,,
"ITA","Italy","RPI","Rent prices, s.a.","2019-Q1","Q1-2019","IDX","Index","0","Units",,,101.053699722066,,
"ITA","Italy","RPI","Rent prices, s.a.","2019-Q2","Q2-2019","IDX","Index","0","Units",,,101.02898903868,,
"ITA","Italy","RPI","Rent prices, s.a.","2019-Q3","Q3-2019","IDX","Index","0","Units",,,101.235241548464,,
"ITA","Italy","RPI","Rent prices, s.a.","2019-Q4","Q4-2019","IDX","Index","0","Units",,,101.316551828776,,
"ITA","Italy","RPI","Rent prices, s.a.","2020-Q1","Q1-2020","IDX","Index","0","Units",,,101.384081539201,,
"ITA","Italy","RPI","Rent prices, s.a.","2020-Q2","Q2-2020","IDX","Index","0","Units",,,101.402533742378,,
"ITA","Italy","RPI","Rent prices, s.a.","2020-Q3","Q3-2020","IDX","Index","0","Units",,,101.432756669543,,
"PRT","Portugal","RPI","Rent prices, s.a.","2005","2005","IDX","Index","0","Units",,,79.89009,,
"PRT","Portugal","RPI","Rent prices, s.a.","2005-Q1","Q1-2005","IDX","Index","0","Units",,,79.0961695298974,,
"PRT","Portugal","RPI","Rent prices, s.a.","2005-Q2","Q2-2005","IDX","Index","0","Units",,,79.6243019902518,,
"PRT","Portugal","RPI","Rent prices, s.a.","2005-Q3","Q3-2005","IDX","Index","0","Units",,,80.1815544851923,,
"PRT","Portugal","RPI","Rent prices, s.a.","2005-Q4","Q4-2005","IDX","Index","0","Units",,,80.6583339946585,,
"PRT","Portugal","RPI","Rent prices, s.a.","2006","2006","IDX","Index","0","Units",,,81.9191475,,
"PRT","Portugal","RPI","Rent prices, s.a.","2006-Q1","Q1-2006","IDX","Index","0","Units",,,81.2053503663724,,
"PRT","Portugal","RPI","Rent prices, s.a.","2006-Q2","Q2-2006","IDX","Index","0","Units",,,81.7371653075896,,
"PRT","Portugal","RPI","Rent prices, s.a.","2006-Q3","Q3-2006","IDX","Index","0","Units",,,82.1399003742051,,
"PRT","Portugal","RPI","Rent prices, s.a.","2006-Q4","Q4-2006","IDX","Index","0","Units",,,82.594173951833,,
"PRT","Portugal","RPI","Rent prices, s.a.","2007","2007","IDX","Index","0","Units",,,84.1190075,,
"PRT","Portugal","RPI","Rent prices, s.a.","2007-Q1","Q1-2007","IDX","Index","0","Units",,,83.1093104410408,,
"PRT","Portugal","RPI","Rent prices, s.a.","2007-Q2","Q2-2007","IDX","Index","0","Units",,,83.802885812926,,
"PRT","Portugal","RPI","Rent prices, s.a.","2007-Q3","Q3-2007","IDX","Index","0","Units",,,84.4700415256827,,
"PRT","Portugal","RPI","Rent prices, s.a.","2007-Q4","Q4-2007","IDX","Index","0","Units",,,85.0937922203505,,
"PRT","Portugal","RPI","Rent prices, s.a.","2008","2008","IDX","Index","0","Units",,,86.6675875,,
"PRT","Portugal","RPI","Rent prices, s.a.","2008-Q1","Q1-2008","IDX","Index","0","Units",,,85.6135241170034,,
"PRT","Portugal","RPI","Rent prices, s.a.","2008-Q2","Q2-2008","IDX","Index","0","Units",,,86.3581055774687,,
"PRT","Portugal","RPI","Rent prices, s.a.","2008-Q3","Q3-2008","IDX","Index","0","Units",,,87.0861145713477,,
"PRT","Portugal","RPI","Rent prices, s.a.","2008-Q4","Q4-2008","IDX","Index","0","Units",,,87.6126057341803,,
"PRT","Portugal","RPI","Rent prices, s.a.","2009","2009","IDX","Index","0","Units",,,89.00076,,
"PRT","Portugal","RPI","Rent prices, s.a.","2009-Q1","Q1-2009","IDX","Index","0","Units",,,88.1129926760643,,
"PRT","Portugal","RPI","Rent prices, s.a.","2009-Q2","Q2-2009","IDX","Index","0","Units",,,88.7022161988449,,
"PRT","Portugal","RPI","Rent prices, s.a.","2009-Q3","Q3-2009","IDX","Index","0","Units",,,89.3229475203492,,
"PRT","Portugal","RPI","Rent prices, s.a.","2009-Q4","Q4-2009","IDX","Index","0","Units",,,89.8648836047416,,
"PRT","Portugal","RPI","Rent prices, s.a.","2010","2010","IDX","Index","0","Units",,,90.8615,,
"PRT","Portugal","RPI","Rent prices, s.a.","2010-Q1","Q1-2010","IDX","Index","0","Units",,,90.3059342316328,,
"PRT","Portugal","RPI","Rent prices, s.a.","2010-Q2","Q2-2010","IDX","Index","0","Units",,,90.7625708670277,,
"PRT","Portugal","RPI","Rent prices, s.a.","2010-Q3","Q3-2010","IDX","Index","0","Units",,,91.0435690758652,,
"PRT","Portugal","RPI","Rent prices, s.a.","2010-Q4","Q4-2010","IDX","Index","0","Units",,,91.3339258254742,,
"PRT","Portugal","RPI","Rent prices, s.a.","2011","2011","IDX","Index","0","Units",,,91.71321,,
"PRT","Portugal","RPI","Rent prices, s.a.","2011-Q1","Q1-2011","IDX","Index","0","Units",,,91.2201677199795,,
"PRT","Portugal","RPI","Rent prices, s.a.","2011-Q2","Q2-2011","IDX","Index","0","Units",,,91.5402565631427,,
"PRT","Portugal","RPI","Rent prices, s.a.","2011-Q3","Q3-2011","IDX","Index","0","Units",,,91.8943455343325,,
"PRT","Portugal","RPI","Rent prices, s.a.","2011-Q4","Q4-2011","IDX","Index","0","Units",,,92.1980701825453,,
"PRT","Portugal","RPI","Rent prices, s.a.","2012","2012","IDX","Index","0","Units",,,93.5516525,,
"PRT","Portugal","RPI","Rent prices, s.a.","2012-Q1","Q1-2012","IDX","Index","0","Units",,,92.5893784914942,,
"PRT","Portugal","RPI","Rent prices, s.a.","2012-Q2","Q2-2012","IDX","Index","0","Units",,,93.2893073273249,,
"PRT","Portugal","RPI","Rent prices, s.a.","2012-Q3","Q3-2012","IDX","Index","0","Units",,,93.9569596903587,,
"PRT","Portugal","RPI","Rent prices, s.a.","2012-Q4","Q4-2012","IDX","Index","0","Units",,,94.3709644908222,,
"PRT","Portugal","RPI","Rent prices, s.a.","2013","2013","IDX","Index","0","Units",,,94.7166775,,
"PRT","Portugal","RPI","Rent prices, s.a.","2013-Q1","Q1-2013","IDX","Index","0","Units",,,94.4230966241538,,
"PRT","Portugal","RPI","Rent prices, s.a.","2013-Q2","Q2-2013","IDX","Index","0","Units",,,94.5517741228212,,
"PRT","Portugal","RPI","Rent prices, s.a.","2013-Q3","Q3-2013","IDX","Index","0","Units",,,94.8667596429059,,
"PRT","Portugal","RPI","Rent prices, s.a.","2013-Q4","Q4-2013","IDX","Index","0","Units",,,95.0250796101191,,
"PRT","Portugal","RPI","Rent prices, s.a.","2014","2014","IDX","Index","0","Units",,,98.9102025,,
"PRT","Portugal","RPI","Rent prices, s.a.","2014-Q1","Q1-2014","IDX","Index","0","Units",,,98.4754242123832,,
"PRT","Portugal","RPI","Rent prices, s.a.","2014-Q2","Q2-2014","IDX","Index","0","Units",,,98.6607121002192,,
"PRT","Portugal","RPI","Rent prices, s.a.","2014-Q3","Q3-2014","IDX","Index","0","Units",,,99.0807626936877,,
"PRT","Portugal","RPI","Rent prices, s.a.","2014-Q4","Q4-2014","IDX","Index","0","Units",,,99.4239109937098,,
"PRT","Portugal","RPI","Rent prices, s.a.","2015","2015","IDX","Index","0","Units",,,100,,
"PRT","Portugal","RPI","Rent prices, s.a.","2015-Q1","Q1-2015","IDX","Index","0","Units",,,99.6617630444582,,
"PRT","Portugal","RPI","Rent prices, s.a.","2015-Q2","Q2-2015","IDX","Index","0","Units",,,99.686331938287,,
"PRT","Portugal","RPI","Rent prices, s.a.","2015-Q3","Q3-2015","IDX","Index","0","Units",,,100.20673902949,,
"PRT","Portugal","RPI","Rent prices, s.a.","2015-Q4","Q4-2015","IDX","Index","0","Units",,,100.445165987765,,
"PRT","Portugal","RPI","Rent prices, s.a.","2016","2016","IDX","Index","0","Units",,,101.70465,,
"PRT","Portugal","RPI","Rent prices, s.a.","2016-Q1","Q1-2016","IDX","Index","0","Units",,,100.955558071487,,
"PRT","Portugal","RPI","Rent prices, s.a.","2016-Q2","Q2-2016","IDX","Index","0","Units",,,101.475715306974,,
"PRT","Portugal","RPI","Rent prices, s.a.","2016-Q3","Q3-2016","IDX","Index","0","Units",,,101.837963459993,,
"PRT","Portugal","RPI","Rent prices, s.a.","2016-Q4","Q4-2016","IDX","Index","0","Units",,,102.549363161546,,
"PRT","Portugal","RPI","Rent prices, s.a.","2017","2017","IDX","Index","0","Units",,,102.71635,,
"PRT","Portugal","RPI","Rent prices, s.a.","2017-Q1","Q1-2017","IDX","Index","0","Units",,,102.437269792788,,
"PRT","Portugal","RPI","Rent prices, s.a.","2017-Q2","Q2-2017","IDX","Index","0","Units",,,102.49201903519,,
"PRT","Portugal","RPI","Rent prices, s.a.","2017-Q3","Q3-2017","IDX","Index","0","Units",,,102.828040792536,,
"PRT","Portugal","RPI","Rent prices, s.a.","2017-Q4","Q4-2017","IDX","Index","0","Units",,,103.108070379486,,
"PRT","Portugal","RPI","Rent prices, s.a.","2018","2018","IDX","Index","0","Units",,,104.656925,,
"PRT","Portugal","RPI","Rent prices, s.a.","2018-Q1","Q1-2018","IDX","Index","0","Units",,,103.468108778742,,
"PRT","Portugal","RPI","Rent prices, s.a.","2018-Q2","Q2-2018","IDX","Index","0","Units",,,104.277901188599,,
"PRT","Portugal","RPI","Rent prices, s.a.","2018-Q3","Q3-2018","IDX","Index","0","Units",,,105.071212981473,,
"PRT","Portugal","RPI","Rent prices, s.a.","2018-Q4","Q4-2018","IDX","Index","0","Units",,,105.810477051187,,
"PRT","Portugal","RPI","Rent prices, s.a.","2019","2019","IDX","Index","0","Units",,,107.970224999097,,
"PRT","Portugal","RPI","Rent prices, s.a.","2019-Q1","Q1-2019","IDX","Index","0","Units",,,106.538270330188,,
"PRT","Portugal","RPI","Rent prices, s.a.","2019-Q2","Q2-2019","IDX","Index","0","Units",,,107.531014307792,,
"PRT","Portugal","RPI","Rent prices, s.a.","2019-Q3","Q3-2019","IDX","Index","0","Units",,,108.455593791523,,
"PRT","Portugal","RPI","Rent prices, s.a.","2019-Q4","Q4-2019","IDX","Index","0","Units",,,109.356021566885,,
"PRT","Portugal","RPI","Rent prices, s.a.","2020-Q1","Q1-2020","IDX","Index","0","Units",,,110.085867557411,,
"PRT","Portugal","RPI","Rent prices, s.a.","2020-Q2","Q2-2020","IDX","Index","0","Units",,,110.464583835783,,
"PRT","Portugal","RPI","Rent prices, s.a.","2020-Q3","Q3-2020","IDX","Index","0","Units",,,110.927266588903,,
"ESP","Spain","HPI","Nominal house price indices, s.a.","2005","2005","IDX","Index","0","Units",,,119.271747930547,,
"ESP","Spain","HPI","Nominal house price indices, s.a.","2005-Q1","Q1-2005","IDX","Index","0","Units",,,113.954203940138,,
"ESP","Spain","HPI","Nominal house price indices, s.a.","2005-Q2","Q2-2005","IDX","Index","0","Units",,,117.477735463117,,
"ESP","Spain","HPI","Nominal house price indices, s.a.","2005-Q3","Q3-2005","IDX","Index","0","Units",,,120.763248271665,,
"ESP","Spain","HPI","Nominal house price indices, s.a.","2005-Q4","Q4-2005","IDX","Index","0","Units",,,124.89180404727,,
"ESP","Spain","HPI","Nominal house price indices, s.a.","2006","2006","IDX","Index","0","Units",,,135.500411248971,,
"ESP","Spain","HPI","Nominal house price indices, s.a.","2006-Q1","Q1-2006","IDX","Index","0","Units",,,128.51682137916,,
"ESP","Spain","HPI","Nominal house price indices, s.a.","2006-Q2","Q2-2006","IDX","Index","0","Units",,,132.884941867039,,
"ESP","Spain","HPI","Nominal house price indices, s.a.","2006-Q3","Q3-2006","IDX","Index","0","Units",,,137.946555786193,,
"ESP","Spain","HPI","Nominal house price indices, s.a.","2006-Q4","Q4-2006","IDX","Index","0","Units",,,142.653325963493,,
"ESP","Spain","HPI","Nominal house price indices, s.a.","2007","2007","IDX","Index","0","Units",,,148.79112802218,,
"ESP","Spain","HPI","Nominal house price indices, s.a.","2007-Q1","Q1-2007","IDX","Index","0","Units",,,145.681156171332,,
"ESP","Spain","HPI","Nominal house price indices, s.a.","2007-Q2","Q2-2007","IDX","Index","0","Units",,,148.572021040377,,
"ESP","Spain","HPI","Nominal house price indices, s.a.","2007-Q3","Q3-2007","IDX","Index","0","Units",,,150.465094444172,,
"ESP","Spain","HPI","Nominal house price indices, s.a.","2007-Q4","Q4-2007","IDX","Index","0","Units",,,150.446240432838,,
"ESP","Spain","HPI","Nominal house price indices, s.a.","2008","2008","IDX","Index","0","Units",,,146.666133334666,,
"ESP","Spain","HPI","Nominal house price indices, s.a.","2008-Q1","Q1-2008","IDX","Index","0","Units",,,150.124130291305,,
"ESP","Spain","HPI","Nominal house price indices, s.a.","2008-Q2","Q2-2008","IDX","Index","0","Units",,,148.26013810657,,
"ESP","Spain","HPI","Nominal house price indices, s.a.","2008-Q3","Q3-2008","IDX","Index","0","Units",,,146.022119433715,,
"ESP","Spain","HPI","Nominal house price indices, s.a.","2008-Q4","Q4-2008","IDX","Index","0","Units",,,142.258145507074,,
"ESP","Spain","HPI","Nominal house price indices, s.a.","2009","2009","IDX","Index","0","Units",,,136.975157562106,,
"ESP","Spain","HPI","Nominal house price indices, s.a.","2009-Q1","Q1-2009","IDX","Index","0","Units",,,139.263958961791,,
"ESP","Spain","HPI","Nominal house price indices, s.a.","2009-Q2","Q2-2009","IDX","Index","0","Units",,,136.954488701543,,
"ESP","Spain","HPI","Nominal house price indices, s.a.","2009-Q3","Q3-2009","IDX","Index","0","Units",,,135.900687263245,,
"ESP","Spain","HPI","Nominal house price indices, s.a.","2009-Q4","Q4-2009","IDX","Index","0","Units",,,135.781495321843,,
"ESP","Spain","HPI","Nominal house price indices, s.a.","2010","2010","IDX","Index","0","Units",,,134.555163612091,,
"ESP","Spain","HPI","Nominal house price indices, s.a.","2010-Q1","Q1-2010","IDX","Index","0","Units",,,135.308817405796,,
"ESP","Spain","HPI","Nominal house price indices, s.a.","2010-Q2","Q2-2010","IDX","Index","0","Units",,,135.601006176817,,
"ESP","Spain","HPI","Nominal house price indices, s.a.","2010-Q3","Q3-2010","IDX","Index","0","Units",,,133.660800759981,,
"ESP","Spain","HPI","Nominal house price indices, s.a.","2010-Q4","Q4-2010","IDX","Index","0","Units",,,133.650030105768,,
"ESP","Spain","HPI","Nominal house price indices, s.a.","2011","2011","IDX","Index","0","Units",,,124.270189324526,,
"ESP","Spain","HPI","Nominal house price indices, s.a.","2011-Q1","Q1-2011","IDX","Index","0","Units",,,130.536933483727,,
"ESP","Spain","HPI","Nominal house price indices, s.a.","2011-Q2","Q2-2011","IDX","Index","0","Units",,,127.212576571342,,
"ESP","Spain","HPI","Nominal house price indices, s.a.","2011-Q3","Q3-2011","IDX","Index","0","Units",,,122.707549207541,,
"ESP","Spain","HPI","Nominal house price indices, s.a.","2011-Q4","Q4-2011","IDX","Index","0","Units",,,116.623698035496,,
"ESP","Spain","HPI","Nominal house price indices, s.a.","2012","2012","IDX","Index","0","Units",,,105.905235236912,,
"ESP","Spain","HPI","Nominal house price indices, s.a.","2012-Q1","Q1-2012","IDX","Index","0","Units",,,111.946231700276,,
"ESP","Spain","HPI","Nominal house price indices, s.a.","2012-Q2","Q2-2012","IDX","Index","0","Units",,,107.002990099105,,
"ESP","Spain","HPI","Nominal house price indices, s.a.","2012-Q3","Q3-2012","IDX","Index","0","Units",,,102.876325277565,,
"ESP","Spain","HPI","Nominal house price indices, s.a.","2012-Q4","Q4-2012","IDX","Index","0","Units",,,101.795393870702,,
"ESP","Spain","HPI","Nominal house price indices, s.a.","2013","2013","IDX","Index","0","Units",,,96.2392594018513,,
"ESP","Spain","HPI","Nominal house price indices, s.a.","2013-Q1","Q1-2013","IDX","Index","0","Units",,,97.5676773390791,,
"ESP","Spain","HPI","Nominal house price indices, s.a.","2013-Q2","Q2-2013","IDX","Index","0","Units",,,95.673946202782,,
"ESP","Spain","HPI","Nominal house price indices, s.a.","2013-Q3","Q3-2013","IDX","Index","0","Units",,,96.1485719588022,,
"ESP","Spain","HPI","Nominal house price indices, s.a.","2013-Q4","Q4-2013","IDX","Index","0","Units",,,95.5668421067421,,
"ESP","Spain","HPI","Nominal house price indices, s.a.","2014","2014","IDX","Index","0","Units",,,96.5392586518531,,
"ESP","Spain","HPI","Nominal house price indices, s.a.","2014-Q1","Q1-2014","IDX","Index","0","Units",,,95.9287329100583,,
"ESP","Spain","HPI","Nominal house price indices, s.a.","2014-Q2","Q2-2014","IDX","Index","0","Units",,,96.3574262941031,,
"ESP","Spain","HPI","Nominal house price indices, s.a.","2014-Q3","Q3-2014","IDX","Index","0","Units",,,96.4712150870386,,
